,state,year,quarter,brand,count,percentage,date,hdi,population
2348,Goa,2018,2,OnePlus,6696,0.054807078429125675,2018-01-01,0.763,1521992
2349,Goa,2018,2,Motorola,5508,0.04508324193363564,2018-01-01,0.763,1521992
2350,Goa,2018,2,Realme,5427,0.044420253081670406,2018-01-01,0.763,1521992
2351,Goa,2018,2,Lenovo,3352,0.027436279404783343,2018-01-01,0.763,1521992
2352,Goa,2018,2,Huawei,2237,0.01830995138081752,2018-01-01,0.763,1521992
2353,Goa,2018,2,Others,12693,0.10389280861721807,2018-01-01,0.763,1521992
2354,Goa,2018,1,Xiaomi,23388,0.2543943612948138,2018-01-01,0.763,1521992
2355,Goa,2018,1,Samsung,19288,0.2097981204316046,2018-01-01,0.763,1521992
2356,Goa,2018,1,Vivo,8719,0.09483771319178559,2018-01-01,0.763,1521992
2357,Goa,2018,1,Oppo,6969,0.07580273233553776,2018-01-01,0.763,1521992
2358,Goa,2018,1,Apple,5957,0.0647950748346676,2018-01-01,0.763,1521992
2359,Goa,2018,1,OnePlus,5457,0.05935650887573964,2018-01-01,0.763,1521992
2360,Goa,2018,1,Motorola,4236,0.04607553080403759,2018-01-01,0.763,1521992
2361,Goa,2018,1,Realme,4094,0.04453097807170205,2018-01-01,0.763,1521992
2362,Goa,2018,1,Lenovo,2542,0.027649669335189697,2018-01-01,0.763,1521992
2363,Goa,2018,1,Huawei,1595,0.01734902540898016,2018-01-01,0.763,1521992
2364,Goa,2018,1,Others,9691,0.10541028541594152,2018-01-01,0.763,1521992
2365,Goa,2018,4,Xiaomi,50867,0.26038904530330176,2018-01-01,0.763,1521992
2366,Goa,2018,4,Samsung,40683,0.20825697466086512,2018-01-01,0.763,1521992
2367,Goa,2018,4,Vivo,22715,0.11627847453288968,2018-01-01,0.763,1521992
2368,Goa,2018,4,Oppo,16672,0.08534425390325058,2018-01-01,0.763,1521992
2369,Goa,2018,4,Apple,10884,0.055715382646531864,2018-01-01,0.763,1521992
2370,Goa,2018,4,OnePlus,9442,0.04833375991809573,2018-01-01,0.763,1521992
2371,Goa,2018,4,Realme,8708,0.04457640133094446,2018-01-01,0.763,1521992
2372,Goa,2018,4,Motorola,8176,0.0418530842078321,2018-01-01,0.763,1521992
2373,Goa,2018,4,Lenovo,4769,0.02441259278218582,2018-01-01,0.763,1521992
2374,Goa,2018,4,Huawei,3965,0.020296902994625034,2018-01-01,0.763,1521992
2375,Goa,2018,4,Others,18469,0.09454312771947786,2018-01-01,0.763,1521992
2376,Goa,2020,3,Xiaomi,119983,0.2526159987535845,2020-01-01,0.763,1521992
2377,Goa,2020,3,Samsung,101577,0.21386342486346277,2020-01-01,0.763,1521992
2378,Goa,2020,3,Vivo,69991,0.14736126258521734,2020-01-01,0.763,1521992
2379,Goa,2020,3,Oppo,49411,0.1040314804131699,2020-01-01,0.763,1521992
2380,Goa,2020,3,Realme,24328,0.05122093978044559,2020-01-01,0.763,1521992
2381,Goa,2020,3,Apple,21967,0.04625001579073695,2020-01-01,0.763,1521992
2382,Goa,2020,3,OnePlus,16389,0.034505918368206295,2020-01-01,0.763,1521992
2383,Goa,2020,3,Motorola,14656,0.030857205418538747,2020-01-01,0.763,1521992
2384,Goa,2020,3,Huawei,9964,0.02097852038689411,2020-01-01,0.763,1521992
2385,Goa,2020,3,Lenovo,7790,0.016401312104968396,2020-01-01,0.763,1521992
2386,Goa,2020,3,Others,38906,0.08191392153477542,2020-01-01,0.763,1521992
2387,Goa,2020,2,Xiaomi,109624,0.25456124503354316,2020-01-01,0.763,1521992
2388,Goa,2020,2,Samsung,90927,0.2111443691816115,2020-01-01,0.763,1521992
2389,Goa,2020,2,Vivo,61868,0.1436655760393276,2020-01-01,0.763,1521992
2390,Goa,2020,2,Oppo,43887,0.10191134569790475,2020-01-01,0.763,1521992
2391,Goa,2020,2,Realme,21236,0.049312765448554355,2020-01-01,0.763,1521992
2392,Goa,2020,2,Apple,20388,0.04734359869867801,2020-01-01,0.763,1521992
2393,Goa,2020,2,OnePlus,15482,0.03595122596885094,2020-01-01,0.763,1521992
2394,Goa,2020,2,Motorola,13908,0.0322961924024531,2020-01-01,0.763,1521992
2395,Goa,2020,2,Huawei,9221,0.021412366274304,2020-01-01,0.763,1521992
2396,Goa,2020,2,Lenovo,7481,0.017371859028095456,2020-01-01,0.763,1521992
2397,Goa,2020,2,Others,36617,0.0850294562266771,2020-01-01,0.763,1521992
2398,Goa,2020,1,Xiaomi,100364,0.2560959428425619,2020-01-01,0.763,1521992
2399,Goa,2020,1,Samsung,82358,0.21015054860933913,2020-01-01,0.763,1521992
2400,Goa,2020,1,Vivo,54965,0.14025261546312834,2020-01-01,0.763,1521992
2401,Goa,2020,1,Oppo,38778,0.0989487114059709,2020-01-01,0.763,1521992
2402,Goa,2020,1,Apple,19244,0.04910436335799949,2020-01-01,0.763,1521992
2403,Goa,2020,1,Realme,18803,0.04797907629497321,2020-01-01,0.763,1521992
2404,Goa,2020,1,OnePlus,14926,0.038086246491451904,2020-01-01,0.763,1521992
2405,Goa,2020,1,Motorola,13118,0.033472824700178615,2020-01-01,0.763,1521992
2406,Goa,2020,1,Huawei,8459,0.021584587905077827,2020-01-01,0.763,1521992
2407,Goa,2020,1,Lenovo,7167,0.018287828527685634,2020-01-01,0.763,1521992
2408,Goa,2020,1,Others,33718,0.08603725440163307,2020-01-01,0.763,1521992
2409,Goa,2020,4,Xiaomi,132099,0.2503847728513374,2020-01-01,0.763,1521992
2410,Goa,2020,4,Samsung,114296,0.21664038333232244,2020-01-01,0.763,1521992
2411,Goa,2020,4,Vivo,78921,0.14958944926305573,2020-01-01,0.763,1521992
2412,Goa,2020,4,Oppo,55468,0.10513586462061018,2020-01-01,0.763,1521992
2413,Goa,2020,4,Realme,28000,0.05307211742585067,2020-01-01,0.763,1521992
2414,Goa,2020,4,Apple,24214,0.04589600897676958,2020-01-01,0.763,1521992
2415,Goa,2020,4,OnePlus,17571,0.033304649117486505,2020-01-01,0.763,1521992
2416,Goa,2020,4,Motorola,15500,0.029379207860738762,2020-01-01,0.763,1521992
2417,Goa,2020,4,Huawei,10821,0.020510477952326075,2020-01-01,0.763,1521992
2418,Goa,2020,4,Lenovo,8172,0.01548947655728756,2020-01-01,0.763,1521992
2419,Goa,2020,4,Others,42522,0.08059759204221507,2020-01-01,0.763,1521992
2420,Goa,2022,1,Xiaomi,181266,0.24540905570869234,2022-01-01,0.763,1521992
2421,Goa,2022,1,Samsung,146487,0.19832310716625962,2022-01-01,0.763,1521992
2422,Goa,2022,1,Vivo,118448,0.1603621850241258,2022-01-01,0.763,1521992
2423,Goa,2022,1,Oppo,80145,0.10850522861305015,2022-01-01,0.763,1521992
2424,Goa,2022,1,Realme,60870,0.0824095485142724,2022-01-01,0.763,1521992
2425,Goa,2022,1,Apple,36235,0.04905717086273469,2022-01-01,0.763,1521992
2426,Goa,2022,1,OnePlus,26283,0.03558354137671466,2022-01-01,0.763,1521992
2427,Goa,2022,1,Motorola,16125,0.02183101642504752,2022-01-01,0.763,1521992
2428,Goa,2022,1,Huawei,10823,0.014652842838343524,2022-01-01,0.763,1521992
2429,Goa,2022,1,Tecno,10780,0.014594626794543398,2022-01-01,0.763,1521992
2430,Goa,2022,1,Others,51166,0.06927167667621591,2022-01-01,0.763,1521992
2431,West Bengal,2019,3,Xiaomi,2610101,0.2706668995072394,2019-01-01,0.641,100896618
2432,West Bengal,2019,3,Samsung,2060536,0.21367712990533663,2019-01-01,0.641,100896618
2433,West Bengal,2019,3,Vivo,1158257,0.12011099609653288,2019-01-01,0.641,100896618
2434,West Bengal,2019,3,Oppo,942250,0.09771111771563488,2019-01-01,0.641,100896618
2435,West Bengal,2019,3,Realme,533954,0.05537091233614657,2019-01-01,0.641,100896618
2436,West Bengal,2019,3,Motorola,292513,0.030333533750441503,2019-01-01,0.641,100896618
2437,West Bengal,2019,3,Lenovo,278208,0.028850108397380045,2019-01-01,0.641,100896618
2438,West Bengal,2019,3,Asus,207568,0.021524755937382754,2019-01-01,0.641,100896618
2439,West Bengal,2019,3,Huawei,169240,0.017550150769110158,2019-01-01,0.641,100896618
2440,West Bengal,2019,3,Micromax,162560,0.016857436238634765,2019-01-01,0.641,100896618
2441,West Bengal,2019,3,Others,1228035,0.12734695934616044,2019-01-01,0.641,100896618
2442,West Bengal,2019,2,Xiaomi,2332770,0.2708493584254589,2019-01-01,0.641,100896618
2443,West Bengal,2019,2,Samsung,1833729,0.21290754046740926,2019-01-01,0.641,100896618
2444,West Bengal,2019,2,Vivo,998435,0.11592462144983133,2019-01-01,0.641,100896618
2445,West Bengal,2019,2,Oppo,822829,0.09553565364089125,2019-01-01,0.641,100896618
2446,West Bengal,2019,2,Realme,462160,0.053659700480506035,2019-01-01,0.641,100896618
2447,West Bengal,2019,2,Motorola,274043,0.031818126403798073,2019-01-01,0.641,100896618
2448,West Bengal,2019,2,Lenovo,272456,0.03163386566149549,2019-01-01,0.641,100896618
2449,West Bengal,2019,2,Asus,182055,0.02113773751726356,2019-01-01,0.641,100896618
2450,West Bengal,2019,2,Micromax,151716,0.017615187636533785,2019-01-01,0.641,100896618
2451,West Bengal,2019,2,Huawei,148349,0.017224257630653,2019-01-01,0.641,100896618
2452,West Bengal,2019,2,Others,1134253,0.13169395068615938,2019-01-01,0.641,100896618
2453,West Bengal,2019,1,Xiaomi,2022433,0.27148847058665604,2019-01-01,0.641,100896618
2454,West Bengal,2019,1,Samsung,1565366,0.21013245988784368,2019-01-01,0.641,100896618
2455,West Bengal,2019,1,Vivo,836434,0.11228168617040912,2019-01-01,0.641,100896618
2456,West Bengal,2019,1,Oppo,688682,0.09244767213576886,2019-01-01,0.641,100896618
2457,West Bengal,2019,1,Realme,399235,0.05359272695543616,2019-01-01,0.641,100896618
2458,West Bengal,2019,1,Lenovo,246103,0.03303650952925897,2019-01-01,0.641,100896618
2459,West Bengal,2019,1,Motorola,244646,0.0328409239639301,2019-01-01,0.641,100896618
2460,West Bengal,2019,1,Asus,154312,0.020714618913540307,2019-01-01,0.641,100896618
2461,West Bengal,2019,1,Micromax,143198,0.01922269168425751,2019-01-01,0.641,100896618
2462,West Bengal,2019,1,Huawei,126854,0.017028696845729704,2019-01-01,0.641,100896618
2463,West Bengal,2019,1,Others,1022162,0.13721354332716953,2019-01-01,0.641,100896618
2464,West Bengal,2019,4,Xiaomi,2944739,0.2705303912941943,2019-01-01,0.641,100896618
2465,West Bengal,2019,4,Samsung,2312247,0.2124239484989423,2019-01-01,0.641,100896618
2466,West Bengal,2019,4,Vivo,1347847,0.12382543115525889,2019-01-01,0.641,100896618
2467,West Bengal,2019,4,Oppo,1085985,0.0997684164843219,2019-01-01,0.641,100896618
2468,West Bengal,2019,4,Realme,644719,0.05922972573963317,2019-01-01,0.641,100896618
2469,West Bengal,2019,4,Motorola,315603,0.028994149594793156,2019-01-01,0.641,100896618
2470,West Bengal,2019,4,Lenovo,296257,0.02721685084268729,2019-01-01,0.641,100896618
2471,West Bengal,2019,4,Asus,219070,0.020125754038242148,2019-01-01,0.641,100896618
2472,West Bengal,2019,4,Huawei,193056,0.01773587242254474,2019-01-01,0.641,100896618
2473,West Bengal,2019,4,Micromax,175245,0.016099592670980715,2019-01-01,0.641,100896618
2474,West Bengal,2019,4,Others,1350290,0.12404986725840138,2019-01-01,0.641,100896618
2475,West Bengal,2021,3,Xiaomi,4999610,0.25873508625192887,2021-01-01,0.641,100896618
2476,West Bengal,2021,3,Samsung,3933160,0.20354517489216892,2021-01-01,0.641,100896618
2477,West Bengal,2021,3,Vivo,3037405,0.15718890966636198,2021-01-01,0.641,100896618
2478,West Bengal,2021,3,Oppo,2144589,0.11098474078776903,2021-01-01,0.641,100896618
2479,West Bengal,2021,3,Realme,1644196,0.08508887570732046,2021-01-01,0.641,100896618
2480,West Bengal,2021,3,Motorola,402425,0.020825917838577904,2021-01-01,0.641,100896618
2481,West Bengal,2021,3,Lenovo,341420,0.017668844799521074,2021-01-01,0.641,100896618
2482,West Bengal,2021,3,Asus,291778,0.015099818985163905,2021-01-01,0.641,100896618
2483,West Bengal,2021,3,Huawei,280808,0.01453210992462045,2021-01-01,0.641,100896618
2484,West Bengal,2021,3,Apple,218506,0.011307915768742757,2021-01-01,0.641,100896618
2485,West Bengal,2021,3,Others,2029381,0.10502260537782461,2021-01-01,0.641,100896618
2486,West Bengal,2021,2,Xiaomi,4654760,0.2588857306229334,2021-01-01,0.641,100896618
2487,West Bengal,2021,2,Samsung,3778434,0.21014674155069926,2021-01-01,0.641,100896618
2488,West Bengal,2021,2,Vivo,2703412,0.15035679407634459,2021-01-01,0.641,100896618
2489,West Bengal,2021,2,Oppo,1970103,0.10957204121317383,2021-01-01,0.641,100896618
2490,West Bengal,2021,2,Realme,1419072,0.0789251199904071,2021-01-01,0.641,100896618
2491,West Bengal,2021,2,Motorola,402767,0.022400860423696826,2021-01-01,0.641,100896618
2492,West Bengal,2021,2,Lenovo,350841,0.0195128703987919,2021-01-01,0.641,100896618
2493,West Bengal,2021,2,Asus,297579,0.01655057550400921,2021-01-01,0.641,100896618
2494,West Bengal,2021,2,Huawei,272965,0.015181608387862967,2021-01-01,0.641,100896618
2495,West Bengal,2021,2,Apple,201393,0.011200958577315357,2021-01-01,0.641,100896618
2496,West Bengal,2021,2,Others,1928653,0.10726669925476554,2021-01-01,0.641,100896618
2497,West Bengal,2021,1,Xiaomi,4357020,0.2592106669845954,2021-01-01,0.641,100896618
2498,West Bengal,2021,1,Samsung,3588427,0.21348503245234832,2021-01-01,0.641,100896618
2499,West Bengal,2021,1,Vivo,2441181,0.14523232742565367,2021-01-01,0.641,100896618
2500,West Bengal,2021,1,Oppo,1829470,0.1088400188496513,2021-01-01,0.641,100896618
2501,West Bengal,2021,1,Realme,1227019,0.07299861221494766,2021-01-01,0.641,100896618
2502,West Bengal,2021,1,Motorola,400214,0.023809791526449926,2021-01-01,0.641,100896618
2503,West Bengal,2021,1,Lenovo,356875,0.021231439557341365,2021-01-01,0.641,100896618
2504,West Bengal,2021,1,Asus,303793,0.018073450696864186,2021-01-01,0.641,100896618
2505,West Bengal,2021,1,Huawei,275299,0.016378267120690775,2021-01-01,0.641,100896618
2506,West Bengal,2021,1,Micromax,198652,0.01181833395711377,2021-01-01,0.641,100896618
2507,West Bengal,2021,1,Others,1830849,0.10892205921434363,2021-01-01,0.641,100896618
2508,West Bengal,2021,4,Xiaomi,5313832,0.2573966456097541,2021-01-01,0.641,100896618
2509,West Bengal,2021,4,Samsung,4083535,0.19780230372921598,2021-01-01,0.641,100896618
2510,West Bengal,2021,4,Vivo,3353243,0.16242769814973237,2021-01-01,0.641,100896618
2511,West Bengal,2021,4,Oppo,2309956,0.11189193145476281,2021-01-01,0.641,100896618
2512,West Bengal,2021,4,Realme,1930021,0.09348826446835037,2021-01-01,0.641,100896618
2513,West Bengal,2021,4,Motorola,408826,0.019803117794851874,2021-01-01,0.641,100896618
2514,West Bengal,2021,4,Lenovo,325638,0.015773575243453145,2021-01-01,0.641,100896618
2515,West Bengal,2021,4,Asus,287059,0.013904847517213641,2021-01-01,0.641,100896618
2516,West Bengal,2021,4,Huawei,274009,0.013272718721044081,2021-01-01,0.641,100896618
2517,West Bengal,2021,4,Infinix,254793,0.01234191512355793,2021-01-01,0.641,100896618
2518,West Bengal,2021,4,Others,2103615,0.10189698218806369,2021-01-01,0.641,100896618
2519,West Bengal,2018,3,Xiaomi,1324033,0.2728985889598371,2018-01-01,0.641,100896618
2520,West Bengal,2018,3,Samsung,980572,0.2021072852213845,2018-01-01,0.641,100896618
2521,West Bengal,2018,3,Vivo,495428,0.10211346857003879,2018-01-01,0.641,100896618
2522,West Bengal,2018,3,Oppo,407522,0.08399502034321707,2018-01-01,0.641,100896618
2523,West Bengal,2018,3,Realme,269396,0.055525646469101804,2018-01-01,0.641,100896618
2524,West Bengal,2018,3,Lenovo,177257,0.036534727747158754,2018-01-01,0.641,100896618
2525,West Bengal,2018,3,Motorola,173514,0.03576325194672427,2018-01-01,0.641,100896618
2526,West Bengal,2018,3,Micromax,111238,0.022927444586890475,2018-01-01,0.641,100896618
2527,West Bengal,2018,3,Asus,98821,0.020368156578876858,2018-01-01,0.641,100896618
2528,West Bengal,2018,3,Gionee,85256,0.017572252429025464,2018-01-01,0.641,100896618
2529,West Bengal,2018,3,Others,728703,0.15019415714774492,2018-01-01,0.641,100896618
2530,West Bengal,2018,2,Xiaomi,1032175,0.26923061874722043,2018-01-01,0.641,100896618
2531,West Bengal,2018,2,Samsung,760518,0.19837210909816513,2018-01-01,0.641,100896618
2532,West Bengal,2018,2,Vivo,372159,0.09707326552410862,2018-01-01,0.641,100896618
2533,West Bengal,2018,2,Oppo,311433,0.08123360795243355,2018-01-01,0.641,100896618
2534,West Bengal,2018,2,Realme,213272,0.05562947418941284,2018-01-01,0.641,100896618
2535,West Bengal,2018,2,Lenovo,152286,0.039721998698417624,2018-01-01,0.641,100896618
2536,West Bengal,2018,2,Motorola,139123,0.03628858611375934,2018-01-01,0.641,100896618
2537,West Bengal,2018,2,Micromax,98869,0.02578880717409251,2018-01-01,0.641,100896618
2538,West Bengal,2018,2,Asus,79911,0.020843837503048544,2018-01-01,0.641,100896618
2539,West Bengal,2018,2,Gionee,70537,0.018398740673405856,2018-01-01,0.641,100896618
2540,West Bengal,2018,2,Others,603512,0.15741895432593553,2018-01-01,0.641,100896618
2541,West Bengal,2018,1,Xiaomi,691026,0.26529058591693994,2018-01-01,0.641,100896618
2542,West Bengal,2018,1,Samsung,519298,0.19936278907811728,2018-01-01,0.641,100896618
2543,West Bengal,2018,1,Vivo,243921,0.09364328550220383,2018-01-01,0.641,100896618
2544,West Bengal,2018,1,Oppo,208584,0.08007711949029268,2018-01-01,0.641,100896618
2545,West Bengal,2018,1,Realme,148665,0.057073720750509926,2018-01-01,0.641,100896618
2546,West Bengal,2018,1,Lenovo,105358,0.04044780594512646,2018-01-01,0.641,100896618
2547,West Bengal,2018,1,Motorola,94958,0.036455160091661935,2018-01-01,0.641,100896618
2548,West Bengal,2018,1,Micromax,65727,0.02523313788564064,2018-01-01,0.641,100896618
2549,West Bengal,2018,1,Asus,57025,0.02189236824940523,2018-01-01,0.641,100896618
2550,West Bengal,2018,1,Gionee,50958,0.019563196865465877,2018-01-01,0.641,100896618
2551,West Bengal,2018,1,Others,419269,0.16096083022463623,2018-01-01,0.641,100896618
2552,West Bengal,2018,4,Xiaomi,1710240,0.27236252320728593,2018-01-01,0.641,100896618
2553,West Bengal,2018,4,Samsung,1302124,0.20736842675224762,2018-01-01,0.641,100896618
2554,West Bengal,2018,4,Vivo,678746,0.10809300050101302,2018-01-01,0.641,100896618
2555,West Bengal,2018,4,Oppo,557207,0.08873743127792717,2018-01-01,0.641,100896618
2556,West Bengal,2018,4,Realme,340318,0.054196995259646094,2018-01-01,0.641,100896618
2557,West Bengal,2018,4,Lenovo,219466,0.03495083351939506,2018-01-01,0.641,100896618
2558,West Bengal,2018,4,Motorola,216376,0.034458738727605305,2018-01-01,0.641,100896618
2559,West Bengal,2018,4,Micromax,129429,0.020612083108917937,2018-01-01,0.641,100896618
2560,West Bengal,2018,4,Asus,128184,0.020413811906400705,2018-01-01,0.641,100896618
2561,West Bengal,2018,4,Huawei,101601,0.016180363411207467,2018-01-01,0.641,100896618
2562,West Bengal,2018,4,Others,895587,0.14262579232835368,2018-01-01,0.641,100896618
2563,West Bengal,2020,3,Xiaomi,3792457,0.2624834531461897,2020-01-01,0.641,100896618
2564,West Bengal,2020,3,Samsung,3093948,0.21413826310878337,2020-01-01,0.641,100896618
2565,West Bengal,2020,3,Vivo,1985209,0.13740024304478443,2020-01-01,0.641,100896618
2566,West Bengal,2020,3,Oppo,1540143,0.10659634452781719,2020-01-01,0.641,100896618
2567,West Bengal,2020,3,Realme,970468,0.0671680105556573,2020-01-01,0.641,100896618
2568,West Bengal,2020,3,Motorola,373328,0.025838769588201183,2020-01-01,0.641,100896618
2569,West Bengal,2020,3,Lenovo,341183,0.023613950532537727,2020-01-01,0.641,100896618
2570,West Bengal,2020,3,Asus,270618,0.01873000725479961,2020-01-01,0.641,100896618
2571,West Bengal,2020,3,Huawei,247335,0.01711854475447258,2020-01-01,0.641,100896618
2572,West Bengal,2020,3,Micromax,190350,0.01317450014762915,2020-01-01,0.641,100896618
2573,West Bengal,2020,3,Others,1643327,0.11373791333912776,2020-01-01,0.641,100896618
2574,West Bengal,2020,2,Xiaomi,3510266,0.2654863227424671,2020-01-01,0.641,100896618
2575,West Bengal,2020,2,Samsung,2820007,0.21328107002090907,2020-01-01,0.641,100896618
2576,West Bengal,2020,2,Vivo,1751321,0.13245485448443514,2020-01-01,0.641,100896618
2577,West Bengal,2020,2,Oppo,1382437,0.10455564209468113,2020-01-01,0.641,100896618
2578,West Bengal,2020,2,Realme,851955,0.06443454715171401,2020-01-01,0.641,100896618
2579,West Bengal,2020,2,Motorola,353913,0.02676693473963362,2020-01-01,0.641,100896618
2580,West Bengal,2020,2,Lenovo,327067,0.024736534245669836,2020-01-01,0.641,100896618
2581,West Bengal,2020,2,Asus,255405,0.019316637046890406,2020-01-01,0.641,100896618
2582,West Bengal,2020,2,Huawei,230762,0.017452852521346585,2020-01-01,0.641,100896618
2583,West Bengal,2020,2,Micromax,183519,0.013879798415098689,2020-01-01,0.641,100896618
2584,West Bengal,2020,2,Others,1555370,0.11763480653715445,2020-01-01,0.641,100896618
2585,West Bengal,2020,1,Xiaomi,3213394,0.26865996333696796,2020-01-01,0.641,100896618
2586,West Bengal,2020,1,Samsung,2535508,0.21198442715726393,2020-01-01,0.641,100896618
2587,West Bengal,2020,1,Vivo,1536003,0.12841951832407505,2020-01-01,0.641,100896618
2588,West Bengal,2020,1,Oppo,1220788,0.10206556037703764,2020-01-01,0.641,100896618
2589,West Bengal,2020,1,Realme,746055,0.062374893631892525,2020-01-01,0.641,100896618
2590,West Bengal,2020,1,Motorola,331516,0.027716824144695073,2020-01-01,0.641,100896618
2591,West Bengal,2020,1,Lenovo,313552,0.026214920680200742,2020-01-01,0.641,100896618
2592,West Bengal,2020,1,Asus,237380,0.01984646205754086,2020-01-01,0.641,100896618
2593,West Bengal,2020,1,Huawei,211478,0.017680891831681804,2020-01-01,0.641,100896618
2594,West Bengal,2020,1,Micromax,174080,0.014554183650588564,2020-01-01,0.641,100896618
2595,West Bengal,2020,1,Others,1441068,0.12048235480805583,2020-01-01,0.641,100896618
2596,West Bengal,2020,4,Xiaomi,4070350,0.25988544442942585,2020-01-01,0.641,100896618
2597,West Bengal,2020,4,Samsung,3365601,0.21488832942059533,2020-01-01,0.641,100896618
2598,West Bengal,2020,4,Vivo,2206769,0.14089872918006552,2020-01-01,0.641,100896618
2599,West Bengal,2020,4,Oppo,1690166,0.1079144402986242,2020-01-01,0.641,100896618
2600,West Bengal,2020,4,Realme,1095750,0.06996191377487032,2020-01-01,0.641,100896618
2601,West Bengal,2020,4,Motorola,390257,0.024917295536426708,2020-01-01,0.641,100896618
2602,West Bengal,2020,4,Lenovo,354637,0.02264301457027487,2020-01-01,0.641,100896618
2603,West Bengal,2020,4,Asus,283758,0.018117501920081817,2020-01-01,0.641,100896618
2604,West Bengal,2020,4,Huawei,262902,0.016785879128670734,2020-01-01,0.641,100896618
