,state,year,quarter,pincode,count,amount,registeredUsers,longitude,latitude,date,hdi,population
999,Madhya Pradesh,2021,1,455001,2284442,3592982816.355874,180488,76.2755090909091,23.032,2021-01-01,0.603,85002417
1000,Madhya Pradesh,2021,4,452010,5218813,6467043620.67884,208931,75.9292,22.6984,2021-01-01,0.603,85002417
1001,Madhya Pradesh,2021,4,452001,5218642,6458915106.776723,225433,75.87,22.7233,2021-01-01,0.603,85002417
1002,Madhya Pradesh,2021,4,482001,5053220,8127214279.304961,167796,80.00210434782608,23.163,2021-01-01,0.603,85002417
1003,Madhya Pradesh,2021,4,462001,4713553,7350145336.897413,181784,81.703,25.0345,2021-01-01,0.603,85002417
1004,Madhya Pradesh,2021,4,455001,4258695,6645714914.574454,222066,76.2755090909091,23.032,2021-01-01,0.603,85002417
1005,Madhya Pradesh,2021,4,482002,3144266,5557372411.427554,246911,79.97965599999999,23.2091,2021-01-01,0.603,85002417
1006,Madhya Pradesh,2018,3,462001,1164035,1861753236.3155599,43609,81.703,25.0345,2018-01-01,0.603,85002417
1007,Madhya Pradesh,2018,3,455001,239696,348542009.1483245,61117,76.2755090909091,23.032,2018-01-01,0.603,85002417
1008,Madhya Pradesh,2018,3,452001,239364,422167574.5546815,67243,75.87,22.7233,2018-01-01,0.603,85002417
1009,Madhya Pradesh,2018,2,462001,928983,1443626493.1959717,36311,81.703,25.0345,2018-01-01,0.603,85002417
1010,Madhya Pradesh,2018,2,452001,142004,259873127.46920395,55837,75.87,22.7233,2018-01-01,0.603,85002417
1011,Madhya Pradesh,2018,2,455001,136382,226612217.2992207,50091,76.2755090909091,23.032,2018-01-01,0.603,85002417
1012,Madhya Pradesh,2018,2,452010,129277,261844252.28139323,52677,75.9292,22.6984,2018-01-01,0.603,85002417
1013,Madhya Pradesh,2018,2,482002,103987,157951903.98098183,49877,79.97965599999999,23.2091,2018-01-01,0.603,85002417
1014,Madhya Pradesh,2018,1,462001,832846,898730606.684653,27351,81.703,25.0345,2018-01-01,0.603,85002417
1015,Madhya Pradesh,2018,1,452001,107648,156165711.64979118,42977,75.87,22.7233,2018-01-01,0.603,85002417
1016,Madhya Pradesh,2018,1,455001,104275,118241844.34333043,37899,76.2755090909091,23.032,2018-01-01,0.603,85002417
1017,Madhya Pradesh,2018,1,452010,94234,157403991.63155165,40850,75.9292,22.6984,2018-01-01,0.603,85002417
1018,Madhya Pradesh,2018,1,462022,83978,87238625.13683434,24661,77.74502857142859,24.1137,2018-01-01,0.603,85002417
1019,Madhya Pradesh,2018,1,482002,74060,93745050.67207184,37645,79.97965599999999,23.2091,2018-01-01,0.603,85002417
1020,Madhya Pradesh,2018,4,462001,1500309,2552351600.8016467,54496,81.703,25.0345,2018-01-01,0.603,85002417
1021,Madhya Pradesh,2018,4,452001,343290,585006850.3652501,81206,75.87,22.7233,2018-01-01,0.603,85002417
1022,Madhya Pradesh,2018,4,455001,295535,483571677.4557303,73952,76.2755090909091,23.032,2018-01-01,0.603,85002417
1023,Madhya Pradesh,2018,4,452010,278306,549086571.2783393,76811,75.9292,22.6984,2018-01-01,0.603,85002417
1024,Madhya Pradesh,2018,4,482002,241160,378635020.67435056,77791,79.97965599999999,23.2091,2018-01-01,0.603,85002417
1025,Madhya Pradesh,2020,3,452010,1520843,2092911874.7978008,149318,75.9292,22.6984,2020-01-01,0.603,85002417
1026,Madhya Pradesh,2020,3,455001,1413770,2339700967.461785,155823,76.2755090909091,23.032,2020-01-01,0.603,85002417
1027,Madhya Pradesh,2020,3,462001,1289565,2421154415.1092215,127166,81.703,25.0345,2020-01-01,0.603,85002417
1028,Madhya Pradesh,2020,3,482001,1258497,2665546564.0821686,119294,80.00210434782608,23.163,2020-01-01,0.603,85002417
1029,Madhya Pradesh,2020,3,452001,982572,1690061462.937074,162767,75.87,22.7233,2020-01-01,0.603,85002417
1030,Madhya Pradesh,2020,3,452016,937996,1493171910.2876134,107084,75.90469999999999,22.6984,2020-01-01,0.603,85002417
1031,Madhya Pradesh,2020,3,482002,897854,1644475543.5609841,173274,79.97965599999999,23.2091,2020-01-01,0.603,85002417
1032,Madhya Pradesh,2020,2,455001,991925,1616822890.5676188,144023,76.2755090909091,23.032,2020-01-01,0.603,85002417
1033,Madhya Pradesh,2020,2,480001,754370,1531783295.94457,104519,79.00918461538461,22.0365,2020-01-01,0.603,85002417
1034,Madhya Pradesh,2020,2,452010,737841,1149552894.4925904,139367,75.9292,22.6984,2020-01-01,0.603,85002417
1035,Madhya Pradesh,2020,2,462001,701101,1247621766.3037615,116167,81.703,25.0345,2020-01-01,0.603,85002417
1036,Madhya Pradesh,2020,2,482001,656493,1401864444.3086805,110268,80.00210434782608,23.163,2020-01-01,0.603,85002417
1037,Madhya Pradesh,2020,2,482002,566179,956557626.1959183,158954,79.97965599999999,23.2091,2020-01-01,0.603,85002417
1038,Madhya Pradesh,2020,1,462001,2197233,4135614413.401725,106091,81.703,25.0345,2020-01-01,0.603,85002417
1039,Madhya Pradesh,2020,1,482001,1675660,3288419374.5668755,101513,80.00210434782608,23.163,2020-01-01,0.603,85002417
1040,Madhya Pradesh,2020,1,452001,1568004,1682081172.7628899,144699,75.87,22.7233,2020-01-01,0.603,85002417
1041,Madhya Pradesh,2020,1,452010,1519272,1717412983.0519361,129645,75.9292,22.6984,2020-01-01,0.603,85002417
1042,Madhya Pradesh,2020,1,455001,923744,1429885804.0247233,130830,76.2755090909091,23.032,2020-01-01,0.603,85002417
1043,Madhya Pradesh,2020,4,452010,2556422,3329001378.928961,160146,75.9292,22.6984,2020-01-01,0.603,85002417
1044,Madhya Pradesh,2020,4,462001,2187046,3998691301.3604746,138574,81.703,25.0345,2020-01-01,0.603,85002417
1045,Madhya Pradesh,2020,4,455001,2091495,3468605469.585371,167885,76.2755090909091,23.032,2020-01-01,0.603,85002417
1046,Madhya Pradesh,2020,4,452001,1955323,2956333499.0736675,173333,75.87,22.7233,2020-01-01,0.603,85002417
1047,Madhya Pradesh,2020,4,482001,1733750,3424103520.708811,128730,80.00210434782608,23.163,2020-01-01,0.603,85002417
1048,Madhya Pradesh,2020,4,452016,1505055,2282925453.891755,116281,75.90469999999999,22.6984,2020-01-01,0.603,85002417
1049,Madhya Pradesh,2020,4,482002,1446070,2729484076.063352,188460,79.97965599999999,23.2091,2020-01-01,0.603,85002417
1050,Madhya Pradesh,2022,1,452010,5959407,7263031626.194959,220888,75.9292,22.6984,2022-01-01,0.603,85002417
1051,Madhya Pradesh,2022,1,452001,5914289,7022464203.9865265,238296,75.87,22.7233,2022-01-01,0.603,85002417
1052,Madhya Pradesh,2022,1,482001,5835918,9193584003.745905,177586,80.00210434782608,23.163,2022-01-01,0.603,85002417
1053,Madhya Pradesh,2022,1,462001,5434974,8295117043.417895,192336,81.703,25.0345,2022-01-01,0.603,85002417
1054,Madhya Pradesh,2022,1,455001,4842367,7496773908.540472,235768,76.2755090909091,23.032,2022-01-01,0.603,85002417
1055,Madhya Pradesh,2022,1,482002,3535166,6311233940.343891,261115,79.97965599999999,23.2091,2022-01-01,0.603,85002417
1056,Gujarat,2019,3,395006,571069,1020660013.5659819,198132,72.5018,21.1941,2019-01-01,0.672,70400153
1057,Gujarat,2019,3,382350,505956,578410997.8494031,92274,72.5632,22.9868,2019-01-01,0.672,70400153
1058,Gujarat,2019,3,395010,388138,760839791.4845159,128538,73.15145000000001,21.2659,2019-01-01,0.672,70400153
1059,Gujarat,2019,2,395006,414968,854364539.6318631,180042,72.5018,21.1941,2019-01-01,0.672,70400153
1060,Gujarat,2019,2,395010,269037,646042461.9564029,117410,73.15145000000001,21.2659,2019-01-01,0.672,70400153
1061,Gujarat,2019,2,382350,250084,428354146.0705642,83582,72.5632,22.9868,2019-01-01,0.672,70400153
1062,Gujarat,2019,2,394210,233974,432171835.7451432,99259,72.839075,21.1333,2019-01-01,0.672,70400153
1063,Gujarat,2019,1,395006,443006,790759656.5338777,157558,72.5018,21.1941,2019-01-01,0.672,70400153
1064,Gujarat,2019,1,395010,267174,574170903.883326,104683,73.15145000000001,21.2659,2019-01-01,0.672,70400153
1065,Gujarat,2019,1,394210,246614,408334960.990163,86656,72.839075,21.1333,2019-01-01,0.672,70400153
1066,Gujarat,2019,1,382350,218022,342251658.5039515,74106,72.5632,22.9868,2019-01-01,0.672,70400153
1067,Gujarat,2019,4,395006,552565,1165745706.8077176,214322,72.5018,21.1941,2019-01-01,0.672,70400153
1068,Gujarat,2019,4,382350,443472,723663765.6381704,99646,72.5632,22.9868,2019-01-01,0.672,70400153
1069,Gujarat,2019,4,395010,414070,969707102.8092742,138999,73.15145000000001,21.2659,2019-01-01,0.672,70400153
1070,Gujarat,2019,4,394210,399705,691387341.6253154,123670,72.839075,21.1333,2019-01-01,0.672,70400153
1071,Gujarat,2021,3,395003,6110686,11411418002.110046,167307,72.55363636363637,21.2659,2021-01-01,0.672,70400153
1072,Gujarat,2021,3,394210,1473699,2595023023.418545,231353,72.839075,21.1333,2021-01-01,0.672,70400153
1073,Gujarat,2021,3,395006,1425854,3478372396.661721,340436,72.5018,21.1941,2021-01-01,0.672,70400153
1074,Gujarat,2021,3,395010,1328803,3408425378.6626863,231725,73.15145000000001,21.2659,2021-01-01,0.672,70400153
1075,Gujarat,2021,3,396191,1293900,2251720652.0150137,150868,73.0262,20.4185,2021-01-01,0.672,70400153
1076,Gujarat,2021,3,382350,1186041,2576358355.0277,163762,72.5632,22.9868,2021-01-01,0.672,70400153
1077,Gujarat,2021,2,395003,4621785,9016187582.009258,156006,72.55363636363637,21.2659,2021-01-01,0.672,70400153
1078,Gujarat,2021,2,394210,1062648,1935669455.4092746,214776,72.839075,21.1333,2021-01-01,0.672,70400153
1079,Gujarat,2021,2,395006,1007064,2610546973.3214808,317597,72.5018,21.1941,2021-01-01,0.672,70400153
1080,Gujarat,2021,2,396191,906437,1642806528.937462,140329,73.0262,20.4185,2021-01-01,0.672,70400153
1081,Gujarat,2021,2,382350,873810,1967989705.1061916,152795,72.5632,22.9868,2021-01-01,0.672,70400153
1082,Gujarat,2021,2,395010,863020,2239159842.8368225,215717,73.15145000000001,21.2659,2021-01-01,0.672,70400153
1083,Gujarat,2021,2,382415,766476,1605513889.561928,130437,72.6633,22.9942,2021-01-01,0.672,70400153
1084,Gujarat,2021,1,395003,3574224,7507189908.415331,145856,72.55363636363637,21.2659,2021-01-01,0.672,70400153
1085,Gujarat,2021,1,395006,963950,2502491532.126816,297048,72.5018,21.1941,2021-01-01,0.672,70400153
1086,Gujarat,2021,1,394210,950097,1802808593.838027,200058,72.839075,21.1333,2021-01-01,0.672,70400153
1087,Gujarat,2021,1,395010,878617,2401387485.5382814,201470,73.15145000000001,21.2659,2021-01-01,0.672,70400153
1088,Gujarat,2021,1,382350,815835,1752170004.0804417,142849,72.5632,22.9868,2021-01-01,0.672,70400153
1089,Gujarat,2021,1,396191,790429,1448287577.9135673,130996,73.0262,20.4185,2021-01-01,0.672,70400153
1090,Gujarat,2021,4,395003,7475140,14043446799.48725,178606,72.55363636363637,21.2659,2021-01-01,0.672,70400153
1091,Gujarat,2021,4,394210,1954597,3498917760.7223473,247983,72.839075,21.1333,2021-01-01,0.672,70400153
1092,Gujarat,2021,4,396191,1679940,2963843659.0427732,161460,73.0262,20.4185,2021-01-01,0.672,70400153
1093,Gujarat,2021,4,395006,1621078,4073017934.990554,363595,72.5018,21.1941,2021-01-01,0.672,70400153
1094,Gujarat,2021,4,395010,1581216,4182383437.7399592,247597,73.15145000000001,21.2659,2021-01-01,0.672,70400153
1095,Gujarat,2021,4,382350,1381825,3165595986.6160836,174821,72.5632,22.9868,2021-01-01,0.672,70400153
1096,Gujarat,2018,3,395006,341229,528128894.3274231,113391,72.5018,21.1941,2018-01-01,0.672,70400153
1097,Gujarat,2018,3,395010,164704,321229121.24541855,73560,73.15145000000001,21.2659,2018-01-01,0.672,70400153
1098,Gujarat,2018,3,395004,132285,211659006.6847221,58525,72.5018,21.1941,2018-01-01,0.672,70400153
1099,Gujarat,2018,3,382350,127567,205675497.3388766,49974,72.5632,22.9868,2018-01-01,0.672,70400153
1100,Gujarat,2018,3,394210,119802,204135398.43183005,56563,72.839075,21.1333,2018-01-01,0.672,70400153
1101,Gujarat,2018,2,395006,209888,358374308.1652395,94500,72.5018,21.1941,2018-01-01,0.672,70400153
1102,Gujarat,2018,2,395010,113092,221120822.8047099,60175,73.15145000000001,21.2659,2018-01-01,0.672,70400153
1103,Gujarat,2018,2,395004,102439,155559046.0178629,49139,72.5018,21.1941,2018-01-01,0.672,70400153
1104,Gujarat,2018,2,395003,89555,159215956.5852164,40881,72.55363636363637,21.2659,2018-01-01,0.672,70400153
1105,Gujarat,2018,2,394210,87640,137096417.11532813,44190,72.839075,21.1333,2018-01-01,0.672,70400153
1106,Gujarat,2018,2,382350,72723,134999275.2524975,41644,72.5632,22.9868,2018-01-01,0.672,70400153
1107,Gujarat,2018,2,396191,62943,93492040.44125229,30464,73.0262,20.4185,2018-01-01,0.672,70400153
1108,Gujarat,2018,1,395006,162301,214720347.17411375,72275,72.5018,21.1941,2018-01-01,0.672,70400153
1109,Gujarat,2018,1,395010,86146,142239271.32561636,45734,73.15145000000001,21.2659,2018-01-01,0.672,70400153
1110,Gujarat,2018,1,395004,78757,100474271.98392478,37825,72.5018,21.1941,2018-01-01,0.672,70400153
1111,Gujarat,2018,1,395003,66702,100596288.07336298,30787,72.55363636363637,21.2659,2018-01-01,0.672,70400153
1112,Gujarat,2018,1,394210,66248,82245289.39079314,31969,72.839075,21.1333,2018-01-01,0.672,70400153
1113,Gujarat,2018,1,382350,55680,80257787.10926825,32292,72.5632,22.9868,2018-01-01,0.672,70400153
1114,Gujarat,2018,1,396191,47965,57243133.692310214,22824,73.0262,20.4185,2018-01-01,0.672,70400153
1115,Gujarat,2018,4,395006,290080,585125926.221817,135881,72.5018,21.1941,2018-01-01,0.672,70400153
1116,Gujarat,2018,4,395010,181745,420010935.6893592,89595,73.15145000000001,21.2659,2018-01-01,0.672,70400153
1117,Gujarat,2018,4,394210,165510,290783624.61075425,71909,72.839075,21.1333,2018-01-01,0.672,70400153
1118,Gujarat,2018,4,395004,142927,270933948.97170943,69666,72.5018,21.1941,2018-01-01,0.672,70400153
1119,Gujarat,2018,4,382350,132479,241597813.10561174,62863,72.5632,22.9868,2018-01-01,0.672,70400153
1120,Gujarat,2020,3,395003,1716356,4234790100.810323,124692,72.55363636363637,21.2659,2020-01-01,0.672,70400153
1121,Gujarat,2020,3,382350,578686,1113711569.84419,123709,72.5632,22.9868,2020-01-01,0.672,70400153
1122,Gujarat,2020,3,394210,550490,886152709.4698042,167802,72.839075,21.1333,2020-01-01,0.672,70400153
1123,Gujarat,2020,3,382481,524777,845606210.1047603,96759,72.84625,23.9941,2020-01-01,0.672,70400153
1124,Gujarat,2020,3,395006,510309,1172713512.3121746,259468,72.5018,21.1941,2020-01-01,0.672,70400153
1125,Gujarat,2020,3,382415,496061,936821603.6409987,103846,72.6633,22.9942,2020-01-01,0.672,70400153
1126,Gujarat,2020,3,396191,472523,822408153.032152,109788,73.0262,20.4185,2020-01-01,0.672,70400153
1127,Gujarat,2020,2,395003,1197439,2801531524.2471943,115539,72.55363636363637,21.2659,2020-01-01,0.672,70400153
1128,Gujarat,2020,2,394210,491210,606798458.849022,153681,72.839075,21.1333,2020-01-01,0.672,70400153
1129,Gujarat,2020,2,396191,389735,594630553.6467059,100064,73.0262,20.4185,2020-01-01,0.672,70400153
1130,Gujarat,2020,2,382350,357734,586144259.7176538,115202,72.5632,22.9868,2020-01-01,0.672,70400153
1131,Gujarat,2020,2,395006,352149,635866692.5254682,245129,72.5018,21.1941,2020-01-01,0.672,70400153
1132,Gujarat,2020,2,382345,350621,516910883.211991,90259,72.8231,22.9579,2020-01-01,0.672,70400153
1133,Gujarat,2020,2,382481,345147,533416336.1128773,90515,72.84625,23.9941,2020-01-01,0.672,70400153
1134,Gujarat,2020,2,382415,323936,474684195.07314795,95250,72.6633,22.9942,2020-01-01,0.672,70400153
1135,Gujarat,2020,1,395003,1402174,3734403306.611532,106915,72.55363636363637,21.2659,2020-01-01,0.672,70400153
1136,Gujarat,2020,1,395006,645971,1376735168.0980968,230047,72.5018,21.1941,2020-01-01,0.672,70400153
1137,Gujarat,2020,1,394210,482947,826191937.9135685,137283,72.839075,21.1333,2020-01-01,0.672,70400153
1138,Gujarat,2020,1,395010,467039,1104136613.570354,149506,73.15145000000001,21.2659,2020-01-01,0.672,70400153
1139,Gujarat,2020,1,382350,458474,805095627.7104974,106647,72.5632,22.9868,2020-01-01,0.672,70400153
1140,Gujarat,2020,1,396191,437499,806573971.3800502,90365,73.0262,20.4185,2020-01-01,0.672,70400153
1141,Gujarat,2020,1,382481,401588,634964140.7000988,84353,72.84625,23.9941,2020-01-01,0.672,70400153
1142,Gujarat,2020,4,395003,1883053,4437573255.564674,135529,72.55363636363637,21.2659,2020-01-01,0.672,70400153
1143,Gujarat,2020,4,395006,906415,2189038301.3950315,276969,72.5018,21.1941,2020-01-01,0.672,70400153
1144,Gujarat,2020,4,394210,873023,1552178295.1246743,184572,72.839075,21.1333,2020-01-01,0.672,70400153
1145,Gujarat,2020,4,395010,806607,2069118073.3934765,187103,73.15145000000001,21.2659,2020-01-01,0.672,70400153
1146,Gujarat,2020,4,382350,767783,1609402841.7257638,133012,72.5632,22.9868,2020-01-01,0.672,70400153
1147,Gujarat,2020,4,396191,719120,1259192375.812294,121067,73.0262,20.4185,2020-01-01,0.672,70400153
1148,Gujarat,2020,4,382481,701479,1196545943.7051742,103359,72.84625,23.9941,2020-01-01,0.672,70400153
1149,Gujarat,2020,4,382415,647735,1327210543.6322489,112726,72.6633,22.9942,2020-01-01,0.672,70400153
1150,Gujarat,2022,1,395003,8742989,16336269012.02546,189101,72.55363636363637,21.2659,2022-01-01,0.672,70400153
1151,Gujarat,2022,1,394210,2346308,4212046726.0476465,263596,72.839075,21.1333,2022-01-01,0.672,70400153
1152,Gujarat,2022,1,395006,1980697,4894153433.470372,385040,72.5018,21.1941,2022-01-01,0.672,70400153
1153,Gujarat,2022,1,396191,1959137,3483344352.0207405,171443,73.0262,20.4185,2022-01-01,0.672,70400153
1154,Gujarat,2022,1,395010,1896179,5103638173.022648,262287,73.15145000000001,21.2659,2022-01-01,0.672,70400153
1155,Gujarat,2022,1,385535,1630473,3867046789.561491,147477,71.96000810810811,24.2835,2022-01-01,0.672,70400153
1156,Gujarat,2022,1,382350,1572296,3569714791.1866403,185001,72.5632,22.9868,2022-01-01,0.672,70400153
1157,Himachal Pradesh,2019,3,171001,418230,1383190523.8901672,14882,77.1684,31.1167,2019-01-01,0.725,7503010
1158,Himachal Pradesh,2019,3,173205,221062,314555850.88550353,70222,76.81342857142856,31.0394,2019-01-01,0.725,7503010
1159,Himachal Pradesh,2019,3,174101,103786,175764252.28338027,35428,76.72642173913043,31.1624,2019-01-01,0.725,7503010
1160,Himachal Pradesh,2019,3,175001,84465,242309410.3934193,12394,76.936288,31.6383,2019-01-01,0.725,7503010
1161,Himachal Pradesh,2019,3,173212,58925,124466121.34107587,17220,77.18917499999999,30.9716,2019-01-01,0.725,7503010
1162,Himachal Pradesh,2019,3,173025,57215,105359646.96592219,22094,77.60148,30.5474,2019-01-01,0.725,7503010
1163,Himachal Pradesh,2019,3,176001,41789,104622488.24898227,11173,76.2523117647059,32.0623,2019-01-01,0.725,7503010
1164,Himachal Pradesh,2019,3,175131,39283,87769328.81926286,15731,77.1748,32.2574,2019-01-01,0.725,7503010
1165,Himachal Pradesh,2019,2,171001,601958,1240952784.1484268,13320,77.1684,31.1167,2019-01-01,0.725,7503010
1166,Himachal Pradesh,2019,2,173205,201216,269484882.070194,63870,76.81342857142856,31.0394,2019-01-01,0.725,7503010
1167,Himachal Pradesh,2019,2,175001,109216,209713438.89865682,10832,76.936288,31.6383,2019-01-01,0.725,7503010
1168,Himachal Pradesh,2019,2,174101,88463,153751367.54986086,31906,76.72642173913043,31.1624,2019-01-01,0.725,7503010
1169,Himachal Pradesh,2019,2,173212,52208,102404739.35571423,15049,77.18917499999999,30.9716,2019-01-01,0.725,7503010
1170,Himachal Pradesh,2019,2,173025,45328,87288933.03207737,19851,77.60148,30.5474,2019-01-01,0.725,7503010
1171,Himachal Pradesh,2019,2,175131,45240,139927670.82255486,14034,77.1748,32.2574,2019-01-01,0.725,7503010
1172,Himachal Pradesh,2019,2,176001,44908,90993766.8502137,9780,76.2523117647059,32.0623,2019-01-01,0.725,7503010
1173,Himachal Pradesh,2019,1,173205,303803,286463248.34363383,56637,76.81342857142856,31.0394,2019-01-01,0.725,7503010
1174,Himachal Pradesh,2019,1,171001,195883,374976855.7078719,11430,77.1684,31.1167,2019-01-01,0.725,7503010
1175,Himachal Pradesh,2019,1,174101,123799,147545137.23044026,28081,76.72642173913043,31.1624,2019-01-01,0.725,7503010
1176,Himachal Pradesh,2019,1,173025,74611,111629796.33788322,17415,77.60148,30.5474,2019-01-01,0.725,7503010
1177,Himachal Pradesh,2019,1,174303,53301,96603744.8893585,8340,76.6189875,31.5807,2019-01-01,0.725,7503010
1178,Himachal Pradesh,2019,1,175001,45323,81633187.20018888,9174,76.936288,31.6383,2019-01-01,0.725,7503010
1179,Himachal Pradesh,2019,1,173212,39751,68576012.76573476,12770,77.18917499999999,30.9716,2019-01-01,0.725,7503010
1180,Himachal Pradesh,2019,1,176001,38942,73996894.16606511,8058,76.2523117647059,32.0623,2019-01-01,0.725,7503010
1181,Himachal Pradesh,2019,4,171001,512584,1677312305.817284,16323,77.1684,31.1167,2019-01-01,0.725,7503010
1182,Himachal Pradesh,2019,4,173205,268652,392453029.9671198,77412,76.81342857142856,31.0394,2019-01-01,0.725,7503010
