,state,year,quarter,type,count,amount,date,hdi,population
1944,Meghalaya,2022,1,Peer-to-peer payments,801009,3899172008.7001157,2022-01-01,0.656,3772103
1945,Meghalaya,2022,1,Recharge & bill payments,459530,192026788.60457045,2022-01-01,0.656,3772103
1946,Meghalaya,2022,1,Merchant payments,405859,563004043.9315958,2022-01-01,0.656,3772103
1947,Meghalaya,2022,1,Financial Services,2134,3019251.8598936894,2022-01-01,0.656,3772103
1948,Meghalaya,2022,1,Others,6218,5116238.235718384,2022-01-01,0.656,3772103
1949,Andhra Pradesh,2019,3,Peer-to-peer payments,39023491,124338645329.51532,2019-01-01,0.649,91702478
1950,Andhra Pradesh,2019,3,Recharge & bill payments,20147629,6893984676.598906,2019-01-01,0.649,91702478
1951,Andhra Pradesh,2019,3,Merchant payments,16581787,7887394038.066369,2019-01-01,0.649,91702478
1952,Andhra Pradesh,2019,3,Financial Services,122270,29778183.027080443,2019-01-01,0.649,91702478
1953,Andhra Pradesh,2019,3,Others,413437,298142027.58625776,2019-01-01,0.649,91702478
1954,Andhra Pradesh,2019,2,Peer-to-peer payments,32494402,103924649232.47021,2019-01-01,0.649,91702478
1955,Andhra Pradesh,2019,2,Recharge & bill payments,14093964,4708345387.9101095,2019-01-01,0.649,91702478
1956,Andhra Pradesh,2019,2,Merchant payments,9226537,4613405202.681959,2019-01-01,0.649,91702478
1957,Andhra Pradesh,2019,2,Financial Services,145310,26626696.771042537,2019-01-01,0.649,91702478
1958,Andhra Pradesh,2019,2,Others,448802,361492238.3966455,2019-01-01,0.649,91702478
1959,Andhra Pradesh,2019,1,Peer-to-peer payments,37420988,77524329742.2595,2019-01-01,0.649,91702478
1960,Andhra Pradesh,2019,1,Recharge & bill payments,14022264,3480641602.3771377,2019-01-01,0.649,91702478
1961,Andhra Pradesh,2019,1,Merchant payments,5043682,2423536770.3706346,2019-01-01,0.649,91702478
1962,Andhra Pradesh,2019,1,Financial Services,416325,47150177.52982048,2019-01-01,0.649,91702478
1963,Andhra Pradesh,2019,1,Others,361263,284937624.5393019,2019-01-01,0.649,91702478
1964,Andhra Pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.68753,2019-01-01,0.649,91702478
1965,Andhra Pradesh,2019,4,Merchant payments,25122370,13476303367.50486,2019-01-01,0.649,91702478
1966,Andhra Pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,2019-01-01,0.649,91702478
1967,Andhra Pradesh,2019,4,Financial Services,105662,26796571.745749153,2019-01-01,0.649,91702478
1968,Andhra Pradesh,2019,4,Others,338672,216496893.16102877,2019-01-01,0.649,91702478
1969,Andhra Pradesh,2021,3,Peer-to-peer payments,221280317,837841124664.307,2021-01-01,0.649,91702478
1970,Andhra Pradesh,2021,3,Merchant payments,158290953,118164377968.16754,2021-01-01,0.649,91702478
1971,Andhra Pradesh,2021,3,Recharge & bill payments,51702350,27511344958.24361,2021-01-01,0.649,91702478
1972,Andhra Pradesh,2021,3,Financial Services,211171,297239697.83073866,2021-01-01,0.649,91702478
1973,Andhra Pradesh,2021,3,Others,547759,403948275.56756073,2021-01-01,0.649,91702478
1974,Andhra Pradesh,2021,2,Peer-to-peer payments,189614879,737004484057.439,2021-01-01,0.649,91702478
1975,Andhra Pradesh,2021,2,Merchant payments,112875274,88512429436.91248,2021-01-01,0.649,91702478
1976,Andhra Pradesh,2021,2,Recharge & bill payments,49626902,24646800345.106976,2021-01-01,0.649,91702478
1977,Andhra Pradesh,2021,2,Financial Services,243237,265483044.40124667,2021-01-01,0.649,91702478
1978,Andhra Pradesh,2021,2,Others,406842,308302224.3856007,2021-01-01,0.649,91702478
1979,Andhra Pradesh,2021,1,Peer-to-peer payments,149313738,580542193013.0018,2021-01-01,0.649,91702478
1980,Andhra Pradesh,2021,1,Merchant payments,97920281,70813192713.43477,2021-01-01,0.649,91702478
1981,Andhra Pradesh,2021,1,Recharge & bill payments,41940689,20546424964.14482,2021-01-01,0.649,91702478
1982,Andhra Pradesh,2021,1,Financial Services,225355,270313028.48452014,2021-01-01,0.649,91702478
1983,Andhra Pradesh,2021,1,Others,347907,272546457.5502677,2021-01-01,0.649,91702478
1984,Andhra Pradesh,2021,4,Peer-to-peer payments,262006450,971269765249.1282,2021-01-01,0.649,91702478
1985,Andhra Pradesh,2021,4,Merchant payments,207538904,152883933596.5386,2021-01-01,0.649,91702478
1986,Andhra Pradesh,2021,4,Recharge & bill payments,51762842,31232784713.985794,2021-01-01,0.649,91702478
1987,Andhra Pradesh,2021,4,Financial Services,243951,332740108.6635881,2021-01-01,0.649,91702478
1988,Andhra Pradesh,2021,4,Others,701856,545223415.6638832,2021-01-01,0.649,91702478
1989,Andhra Pradesh,2018,3,Peer-to-peer payments,16129591,32738630444.668724,2018-01-01,0.649,91702478
1990,Andhra Pradesh,2018,3,Recharge & bill payments,7542005,1949098146.8941927,2018-01-01,0.649,91702478
1991,Andhra Pradesh,2018,3,Merchant payments,1225416,685277254.5076212,2018-01-01,0.649,91702478
1992,Andhra Pradesh,2018,3,Financial Services,380324,60790077.57437308,2018-01-01,0.649,91702478
1993,Andhra Pradesh,2018,3,Others,348725,284248675.5700202,2018-01-01,0.649,91702478
1994,Andhra Pradesh,2018,2,Recharge & bill payments,6456387,1598591488.4880352,2018-01-01,0.649,91702478
1995,Andhra Pradesh,2018,2,Peer-to-peer payments,4745000,20451493098.8953,2018-01-01,0.649,91702478
1996,Andhra Pradesh,2018,2,Merchant payments,604847,436785223.86032957,2018-01-01,0.649,91702478
1997,Andhra Pradesh,2018,2,Financial Services,225621,68952114.81374599,2018-01-01,0.649,91702478
1998,Andhra Pradesh,2018,2,Others,322063,328092346.575651,2018-01-01,0.649,91702478
1999,Andhra Pradesh,2018,1,Recharge & bill payments,5027448,892293975.6698562,2018-01-01,0.649,91702478
2000,Andhra Pradesh,2018,1,Peer-to-peer payments,3049646,10524250283.178782,2018-01-01,0.649,91702478
2001,Andhra Pradesh,2018,1,Merchant payments,362672,247297640.24000686,2018-01-01,0.649,91702478
2002,Andhra Pradesh,2018,1,Financial Services,204305,44808449.7639544,2018-01-01,0.649,91702478
2003,Andhra Pradesh,2018,1,Others,395514,287626042.970705,2018-01-01,0.649,91702478
2004,Andhra Pradesh,2018,4,Peer-to-peer payments,17580086,47011639726.13608,2018-01-01,0.649,91702478
2005,Andhra Pradesh,2018,4,Recharge & bill payments,9767083,2418164314.470957,2018-01-01,0.649,91702478
2006,Andhra Pradesh,2018,4,Merchant payments,2622131,1671585888.568256,2018-01-01,0.649,91702478
2007,Andhra Pradesh,2018,4,Financial Services,400837,57178116.40322068,2018-01-01,0.649,91702478
2008,Andhra Pradesh,2018,4,Others,389411,315211361.26249415,2018-01-01,0.649,91702478
2009,Andhra Pradesh,2020,3,Peer-to-peer payments,106791894,406461788252.32056,2020-01-01,0.649,91702478
2010,Andhra Pradesh,2020,3,Merchant payments,54055557,40739580213.86052,2020-01-01,0.649,91702478
2011,Andhra Pradesh,2020,3,Recharge & bill payments,43500067,19475104674.827175,2020-01-01,0.649,91702478
2012,Andhra Pradesh,2020,3,Financial Services,243088,256074924.7187529,2020-01-01,0.649,91702478
2013,Andhra Pradesh,2020,3,Others,312329,151582519.18136686,2020-01-01,0.649,91702478
2014,Andhra Pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,2020-01-01,0.649,91702478
2015,Andhra Pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573467,2020-01-01,0.649,91702478
2016,Andhra Pradesh,2020,2,Merchant payments,29976765,22625596525.44269,2020-01-01,0.649,91702478
2017,Andhra Pradesh,2020,2,Financial Services,140941,145274999.15679634,2020-01-01,0.649,91702478
2018,Andhra Pradesh,2020,2,Others,176241,90087654.60009979,2020-01-01,0.649,91702478
2019,Andhra Pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.04755,2020-01-01,0.649,91702478
2020,Andhra Pradesh,2020,1,Merchant payments,31408022,18603161784.496994,2020-01-01,0.649,91702478
2021,Andhra Pradesh,2020,1,Recharge & bill payments,30449644,10813530777.973532,2020-01-01,0.649,91702478
2022,Andhra Pradesh,2020,1,Financial Services,75238,43739133.169823855,2020-01-01,0.649,91702478
2023,Andhra Pradesh,2020,1,Others,292310,188228538.37489766,2020-01-01,0.649,91702478
2024,Andhra Pradesh,2020,4,Peer-to-peer payments,152003791,566639138543.7708,2020-01-01,0.649,91702478
2025,Andhra Pradesh,2020,4,Merchant payments,86581460,66654048149.95168,2020-01-01,0.649,91702478
2026,Andhra Pradesh,2020,4,Recharge & bill payments,46810304,20936337211.557747,2020-01-01,0.649,91702478
2027,Andhra Pradesh,2020,4,Financial Services,265470,305168772.45601684,2020-01-01,0.649,91702478
2028,Andhra Pradesh,2020,4,Others,457527,306853355.59473807,2020-01-01,0.649,91702478
2029,Andhra Pradesh,2022,1,Peer-to-peer payments,288488560,1089629182596.4781,2022-01-01,0.649,91702478
2030,Andhra Pradesh,2022,1,Merchant payments,242031836,169419685917.19562,2022-01-01,0.649,91702478
2031,Andhra Pradesh,2022,1,Recharge & bill payments,51224170,34473036841.83001,2022-01-01,0.649,91702478
2032,Andhra Pradesh,2022,1,Financial Services,231651,324358965.11859065,2022-01-01,0.649,91702478
2033,Andhra Pradesh,2022,1,Others,627694,474382234.25397474,2022-01-01,0.649,91702478
2034,Assam,2019,3,Peer-to-peer payments,2713539,11835800855.176552,2019-01-01,0.613,35998752
2035,Assam,2019,3,Recharge & bill payments,2645302,639885372.7480905,2019-01-01,0.613,35998752
2036,Assam,2019,3,Merchant payments,513728,421380275.4207429,2019-01-01,0.613,35998752
2037,Assam,2019,3,Financial Services,8606,6403456.344768786,2019-01-01,0.613,35998752
2038,Assam,2019,3,Others,61396,46973660.73634353,2019-01-01,0.613,35998752
2039,Assam,2019,2,Recharge & bill payments,2512932,539315772.8606573,2019-01-01,0.613,35998752
2040,Assam,2019,2,Peer-to-peer payments,2293770,10035232820.852964,2019-01-01,0.613,35998752
2041,Assam,2019,2,Merchant payments,573646,326844709.5879724,2019-01-01,0.613,35998752
2042,Assam,2019,2,Financial Services,13654,4037222.414240564,2019-01-01,0.613,35998752
2043,Assam,2019,2,Others,60927,49538663.41037582,2019-01-01,0.613,35998752
2044,Assam,2019,1,Recharge & bill payments,1993220,400281677.94382846,2019-01-01,0.613,35998752
2045,Assam,2019,1,Peer-to-peer payments,1976310,7291433300.700247,2019-01-01,0.613,35998752
2046,Assam,2019,1,Merchant payments,494871,266644645.74929428,2019-01-01,0.613,35998752
2047,Assam,2019,1,Financial Services,20162,4612454.1127945455,2019-01-01,0.613,35998752
2048,Assam,2019,1,Others,48442,39127457.944687635,2019-01-01,0.613,35998752
2049,Assam,2019,4,Peer-to-peer payments,3222143,14083346879.361855,2019-01-01,0.613,35998752
2050,Assam,2019,4,Recharge & bill payments,2937800,704118873.972094,2019-01-01,0.613,35998752
2051,Assam,2019,4,Merchant payments,544053,456318130.082201,2019-01-01,0.613,35998752
2052,Assam,2019,4,Financial Services,9621,3492255.0860687294,2019-01-01,0.613,35998752
2053,Assam,2019,4,Others,46893,34707757.009855896,2019-01-01,0.613,35998752
2054,Assam,2021,3,Peer-to-peer payments,15617592,64131823895.235466,2021-01-01,0.613,35998752
2055,Assam,2021,3,Recharge & bill payments,10284267,3248364164.1984267,2021-01-01,0.613,35998752
2056,Assam,2021,3,Merchant payments,7431371,8208706348.034584,2021-01-01,0.613,35998752
2057,Assam,2021,3,Financial Services,39479,43889820.495989755,2021-01-01,0.613,35998752
2058,Assam,2021,3,Others,131732,67715045.34317216,2021-01-01,0.613,35998752
2059,Assam,2021,2,Peer-to-peer payments,11668399,51521387890.61253,2021-01-01,0.613,35998752
2060,Assam,2021,2,Recharge & bill payments,9058005,2657676415.2458973,2021-01-01,0.613,35998752
2061,Assam,2021,2,Merchant payments,4562669,4914753140.040101,2021-01-01,0.613,35998752
2062,Assam,2021,2,Financial Services,49671,46106001.498141706,2021-01-01,0.613,35998752
2063,Assam,2021,2,Others,94161,52549929.267157935,2021-01-01,0.613,35998752
2064,Assam,2021,1,Peer-to-peer payments,9449096,45476079487.10464,2021-01-01,0.613,35998752
2065,Assam,2021,1,Recharge & bill payments,6494111,2103017761.546533,2021-01-01,0.613,35998752
2066,Assam,2021,1,Merchant payments,3459132,3657261586.2001615,2021-01-01,0.613,35998752
2067,Assam,2021,1,Financial Services,34049,41291047.3832124,2021-01-01,0.613,35998752
2068,Assam,2021,1,Others,75672,48814663.88782827,2021-01-01,0.613,35998752
2069,Assam,2021,4,Peer-to-peer payments,21393962,86801625126.53499,2021-01-01,0.613,35998752
2070,Assam,2021,4,Merchant payments,12895755,13378765005.905182,2021-01-01,0.613,35998752
2071,Assam,2021,4,Recharge & bill payments,11484376,3842004488.3733196,2021-01-01,0.613,35998752
2072,Assam,2021,4,Financial Services,60724,65456475.826191336,2021-01-01,0.613,35998752
2073,Assam,2021,4,Others,185544,97116796.57575196,2021-01-01,0.613,35998752
2074,Assam,2018,3,Recharge & bill payments,1275136,254569069.32411742,2018-01-01,0.613,35998752
2075,Assam,2018,3,Peer-to-peer payments,843571,3424136709.5088205,2018-01-01,0.613,35998752
2076,Assam,2018,3,Merchant payments,159532,96783839.37466942,2018-01-01,0.613,35998752
2077,Assam,2018,3,Financial Services,22677,4741123.821880115,2018-01-01,0.613,35998752
2078,Assam,2018,3,Others,50935,30904247.884785894,2018-01-01,0.613,35998752
2079,Assam,2018,2,Recharge & bill payments,984160,174427478.21340805,2018-01-01,0.613,35998752
2080,Assam,2018,2,Peer-to-peer payments,530781,2064314053.1339972,2018-01-01,0.613,35998752
2081,Assam,2018,2,Merchant payments,79307,73366344.80739225,2018-01-01,0.613,35998752
2082,Assam,2018,2,Financial Services,22773,7051504.657611102,2018-01-01,0.613,35998752
2083,Assam,2018,2,Others,46852,31425754.725386057,2018-01-01,0.613,35998752
2084,Assam,2018,1,Recharge & bill payments,632092,93491181.14056379,2018-01-01,0.613,35998752
2085,Assam,2018,1,Peer-to-peer payments,318025,993525195.9818655,2018-01-01,0.613,35998752
2086,Assam,2018,1,Merchant payments,40482,34501622.89266755,2018-01-01,0.613,35998752
2087,Assam,2018,1,Financial Services,18172,4936862.200688562,2018-01-01,0.613,35998752
2088,Assam,2018,1,Others,48110,31349593.99668264,2018-01-01,0.613,35998752
2089,Assam,2018,4,Recharge & bill payments,1703488,317661277.3470997,2018-01-01,0.613,35998752
2090,Assam,2018,4,Peer-to-peer payments,1279089,5284776455.070784,2018-01-01,0.613,35998752
2091,Assam,2018,4,Merchant payments,667293,240563395.2777939,2018-01-01,0.613,35998752
2092,Assam,2018,4,Financial Services,28035,6331912.52655252,2018-01-01,0.613,35998752
2093,Assam,2018,4,Others,56267,38689818.79087821,2018-01-01,0.613,35998752
2094,Assam,2020,3,Peer-to-peer payments,5637893,26646565777.43919,2020-01-01,0.613,35998752
2095,Assam,2020,3,Recharge & bill payments,5292154,1627282415.9451878,2020-01-01,0.613,35998752
2096,Assam,2020,3,Merchant payments,1383230,1492484153.3873158,2020-01-01,0.613,35998752
2097,Assam,2020,3,Financial Services,24954,28452966.026372254,2020-01-01,0.613,35998752
2098,Assam,2020,3,Others,59480,36605946.74600269,2020-01-01,0.613,35998752
2099,Assam,2020,2,Recharge & bill payments,6045321,1612522828.7163475,2020-01-01,0.613,35998752
2100,Assam,2020,2,Peer-to-peer payments,3648386,17358374071.26616,2020-01-01,0.613,35998752
2101,Assam,2020,2,Merchant payments,742400,749018053.2400584,2020-01-01,0.613,35998752
2102,Assam,2020,2,Financial Services,19814,18130004.687672265,2020-01-01,0.613,35998752
2103,Assam,2020,2,Others,49278,28255168.009208795,2020-01-01,0.613,35998752
2104,Assam,2020,1,Peer-to-peer payments,4058740,18977446151.768826,2020-01-01,0.613,35998752
2105,Assam,2020,1,Recharge & bill payments,3897975,971722606.1579468,2020-01-01,0.613,35998752
2106,Assam,2020,1,Merchant payments,792646,675423852.9512749,2020-01-01,0.613,35998752
2107,Assam,2020,1,Financial Services,10173,7054325.507515656,2020-01-01,0.613,35998752
2108,Assam,2020,1,Others,49326,36781411.34368035,2020-01-01,0.613,35998752
2109,Assam,2020,4,Peer-to-peer payments,7538478,36013292450.814384,2020-01-01,0.613,35998752
2110,Assam,2020,4,Recharge & bill payments,5383505,1662189124.4177454,2020-01-01,0.613,35998752
2111,Assam,2020,4,Merchant payments,2392184,2466913305.59039,2020-01-01,0.613,35998752
2112,Assam,2020,4,Financial Services,29764,32314809.975261033,2020-01-01,0.613,35998752
2113,Assam,2020,4,Others,79523,51901628.46643049,2020-01-01,0.613,35998752
2114,Assam,2022,1,Peer-to-peer payments,27156085,108855352347.44865,2022-01-01,0.613,35998752
2115,Assam,2022,1,Merchant payments,19011883,18833132506.022354,2022-01-01,0.613,35998752
2116,Assam,2022,1,Recharge & bill payments,12474674,4424035840.366192,2022-01-01,0.613,35998752
2117,Assam,2022,1,Financial Services,68432,73257991.39188361,2022-01-01,0.613,35998752
2118,Assam,2022,1,Others,178812,94659207.47378007,2022-01-01,0.613,35998752
2119,Jammu and Kashmir,2019,3,Peer-to-peer payments,618694,3499425217.9582095,2019-01-01,0.688,14999397
2120,Jammu and Kashmir,2019,3,Recharge & bill payments,318061,111964437.03321175,2019-01-01,0.688,14999397
2121,Jammu and Kashmir,2019,3,Merchant payments,165115,120736230.08884756,2019-01-01,0.688,14999397
2122,Jammu and Kashmir,2019,3,Financial Services,2895,658515.8825482852,2019-01-01,0.688,14999397
2123,Jammu and Kashmir,2019,3,Others,11761,11446090.81965122,2019-01-01,0.688,14999397
2124,Jammu and Kashmir,2019,2,Peer-to-peer payments,1180781,5666318253.462076,2019-01-01,0.688,14999397
2125,Jammu and Kashmir,2019,2,Recharge & bill payments,706569,215937468.94414753,2019-01-01,0.688,14999397
2126,Jammu and Kashmir,2019,2,Merchant payments,353678,188931529.4882364,2019-01-01,0.688,14999397
2127,Jammu and Kashmir,2019,2,Financial Services,22663,2652961.353697454,2019-01-01,0.688,14999397
2128,Jammu and Kashmir,2019,2,Others,32664,26301988.31534837,2019-01-01,0.688,14999397
2129,Jammu and Kashmir,2019,1,Peer-to-peer payments,1913720,5414709531.836735,2019-01-01,0.688,14999397
2130,Jammu and Kashmir,2019,1,Recharge & bill payments,1131953,302663112.8884805,2019-01-01,0.688,14999397
2131,Jammu and Kashmir,2019,1,Merchant payments,452379,199219534.93760535,2019-01-01,0.688,14999397
2132,Jammu and Kashmir,2019,1,Financial Services,43247,4593545.201922052,2019-01-01,0.688,14999397
2133,Jammu and Kashmir,2019,1,Others,43688,30649751.65627311,2019-01-01,0.688,14999397
2134,Jammu and Kashmir,2019,4,Peer-to-peer payments,310620,1799955855.9714913,2019-01-01,0.688,14999397
2135,Jammu and Kashmir,2019,4,Merchant payments,91303,77859073.82317376,2019-01-01,0.688,14999397
2136,Jammu and Kashmir,2019,4,Recharge & bill payments,84803,49065907.04578097,2019-01-01,0.688,14999397
2137,Jammu and Kashmir,2019,4,Financial Services,197,213741.2862032762,2019-01-01,0.688,14999397
2138,Jammu and Kashmir,2019,4,Others,3005,2601419.6959477984,2019-01-01,0.688,14999397
2139,Jammu and Kashmir,2021,3,Peer-to-peer payments,5621108,26562997915.198593,2021-01-01,0.688,14999397
2140,Jammu and Kashmir,2021,3,Recharge & bill payments,4192099,1126801385.0108979,2021-01-01,0.688,14999397
2141,Jammu and Kashmir,2021,3,Merchant payments,3197489,3818849262.990345,2021-01-01,0.688,14999397
2142,Jammu and Kashmir,2021,3,Financial Services,16071,27585395.493344467,2021-01-01,0.688,14999397
2143,Jammu and Kashmir,2021,3,Others,124274,62209689.3389434,2021-01-01,0.688,14999397
2144,Jammu and Kashmir,2021,2,Peer-to-peer payments,3955437,19502438177.8094,2021-01-01,0.688,14999397
2145,Jammu and Kashmir,2021,2,Recharge & bill payments,3568970,892467613.5545956,2021-01-01,0.688,14999397
2146,Jammu and Kashmir,2021,2,Merchant payments,2378307,2343370985.5822287,2021-01-01,0.688,14999397
2147,Jammu and Kashmir,2021,2,Financial Services,19432,21897796.187056318,2021-01-01,0.688,14999397
